CustomerID,Part,Category,Quantity,DatePurchased,UnitPrice,SalesTotal
5317,45* Elbow,Fitting,9,2025-04-24,0.8,7.2
4472,22.5* Elbow,Fitting,1,2025-07-28,0.8,0.8
1961,22.5* Elbow,Fitting,6,2025-04-03,0.8,4.8
2910,Female Adapter3/4,Fitting,6,2025-03-07,1.25,7.5
3421,AdjustableWrench,Accessory,3,2025-09-02,15.0,45.0
8859,Tee SxSxS,Fitting,10,2025-09-16,1.25,12.5
6365,Tee SxSxS,Fitting,7,2025-04-20,1.25,8.75
8762,22.5* Elbow,Fitting,4,2025-05-04,0.8,3.2
6792,GlueQT,Accessory,1,2025-07-24,5.0,5.0
9400,Male Adapter3/4,Fitting,2,2025-01-27,1.25,2.5
7365,Tee SxSxFPT3/4,Fitting,2,2025-04-07,1.75,3.5
3972,AdjustableWrench,Accessory,3,2025-12-15,15.0,45.0
2112,Coupler,Fitting,8,2025-05-07,0.75,6.0
4694,Male Adapter1/2,Fitting,5,2025-04-23,1.0,5.0
4397,90* Elbow,Fitting,2,2025-04-25,0.85,1.7
6076,PrimerQT,Accessory,1,2025-06-13,6.0,6.0
3165,Tee SxSxFPT3/4,Fitting,3,2025-07-14,1.75,5.25
8344,Male Adapter1/2,Fitting,2,2025-08-01,1.0,2.0
2254,Female Adapter1/2,Fitting,1,2025-01-02,1.0,1.0
1177,Coupler,Fitting,2,2025-08-05,0.75,1.5
8791,Female Adapter3/4,Fitting,3,2025-04-25,1.25,3.75
1674,PrimerQT,Accessory,2,2025-12-04,6.0,12.0
8097,90* Elbow,Fitting,4,2025-05-06,0.85,3.4
3725,Coupler,Fitting,4,2025-06-23,0.75,3.0
8644,Coupler,Fitting,3,2025-05-22,0.75,2.25
6884,Female Adapter3/4,Fitting,3,2025-06-05,1.25,3.75
8385,GlueQT,Accessory,2,2025-02-18,5.0,10.0
4773,GlueQT,Accessory,3,2025-12-15,5.0,15.0
2690,90* Elbow,Fitting,3,2025-05-01,0.85,2.55
5074,22.5* Elbow,Fitting,4,2025-05-16,0.8,3.2
8612,Female Adapter1,Fitting,6,2025-06-08,1.5,9.0
9613,Coupler,Fitting,2,2025-02-07,0.75,1.5
6160,22.5* Elbow,Fitting,1,2025-06-03,0.8,0.8
1682,Male Adapter1/2,Fitting,3,2025-07-05,1.0,3.0
5552,Coupler,Fitting,2,2025-05-09,0.75,1.5
6584,90* Elbow,Fitting,3,2025-01-09,0.85,2.55
6948,Tee SxSxS,Fitting,3,2025-08-08,1.25,3.75
3111,Coupler,Fitting,1,2025-06-24,0.75,0.75
1950,Coupler,Fitting,3,2025-03-19,0.75,2.25
3047,PrimerQT,Accessory,1,2025-02-07,6.0,6.0
3207,PrimerQT,Accessory,3,2025-01-20,6.0,18.0
6760,Male Adapter1,Fitting,3,2025-05-19,1.5,4.5
2217,Female Adapter3/4,Fitting,2,2025-08-15,1.25,2.5
6011,Tee SxSxS,Fitting,3,2025-08-21,1.25,3.75
4436,Male Adapter1/2,Fitting,9,2025-05-18,1.0,9.0
8404,Female Adapter1,Fitting,2,2025-07-03,1.5,3.0
9399,90* Elbow,Fitting,2,2025-03-10,0.85,1.7
8517,Male Adapter1,Fitting,3,2025-05-17,1.5,4.5
7777,Tee SxSxFPT1/2,Fitting,3,2025-05-24,1.5,4.5
7442,Male Adapter1/2,Fitting,5,2025-07-17,1.0,5.0
9857,Male Adapter3/4,Fitting,1,2025-03-25,1.25,1.25
9847,ThreadSealTape,Accessory,1,2025-02-19,2.5,2.5
9601,Tee SxSxFPT3/4,Fitting,2,2025-07-24,1.75,3.5
8608,Tee SxSxFPT3/4,Fitting,3,2025-01-15,1.75,5.25
2815,PrimerQT,Accessory,1,2025-05-19,6.0,6.0
1430,45* Elbow,Fitting,5,2025-08-09,0.8,4.0
7481,45* Elbow,Fitting,10,2025-08-26,0.8,8.0
9890,Male Adapter3/4,Fitting,7,2025-04-19,1.25,8.75
2805,45* Elbow,Fitting,2,2025-07-10,0.8,1.6
9364,Male Adapter1/2,Fitting,-3,2025-05-23,1.0,-3.0
2808,Male Adapter1,Fitting,7,2025-06-16,1.5,10.5
6484,90* Elbowr,Fitting,5,2025-12-07,0.85,4.25
4903,GlueQT,Accessory,1,2025-01-16,5.0,5.0
4036,Male Adapter3/4,Fitting,10,2025-08-27,1.25,12.5
1178,Male Adapter3/4,Fitting,9,2025-10-17,1.25,11.25
1722,Male Adapter3/4,Fitting,2,2025-04-09,1.25,2.5
9038,45* Elbow,Fitting,6,2025-06-04,0.8,4.8
7074,Tee SxSxS,Fitting,4,2025-10-16,1.25,5.0
6564,Tee SxSxS,Fitting,2,2025-02-28,1.25,2.5
6962,45* Elbow,Fitting,6,2025-06-23,0.8,4.8
1514,Male Adapter3/4,Fitting,3,2025-04-27,1.25,3.75
7153,Tee SxSxFPT3/4,Fitting,3,2025-05-09,1.75,5.25
1064,Tee SxSxFPT1/2,Fitting,7,2025-04-26,1.5,10.5
7973,Tee SxSxFPT3/4,Fitting,5,2025-05-11,1.75,8.75
3408,GlueQT,Accessory,1,2025-03-09,5.0,5.0
7498,Tee SxSxFPT3/4,Fitting,-10,2025-04-11,1.75,-17.5
4299,Male Adapter1,Fitting,2,2025-09-16,1.5,3.0
2950,Male Adapter3/4,Fitting,5,2025-01-10,1.25,6.25
9552,PrimerQT,Accessory,1,2025-04-23,6.0,6.0
5599,GlueQT,Accessory,1,2025-12-10,5.0,5.0
2843,22.5* Elbow,Fitting,7,2025-11-27,0.8,5.6
9490,Tee SxSxFPT3/4,Fitting,7,2025-06-12,1.75,12.25
2534,Female Adapter1,Fitting,3,2025-03-15,1.5,4.5
6388,Female Adapter1,Fitting,8,2025-06-03,1.5,12.0
1575,Male Adapter3/4,Fitting,1,2025-05-20,1.25,1.25
3092,Coupler,Fitting,1,2025-08-05,0.75,0.75
9869,Coupler,Fitting,3,2025-01-21,0.75,2.25
9794,Tee SxSxS,Fitting,2,2025-06-20,1.25,2.5
3885,Female Adapter3/4,Fitting,2,2025-06-21,1.25,2.5
5342,ThreadSealTape,Accessory,1,2025-01-07,2.5,2.5
5911,Male Adapter1,Fitting,2,2025-01-09,1.5,3.0
4742,Female Adapter3/4,Fitting,1,2025-07-02,1.25,1.25
4481,AdjustableWrench,Accessory,1,2025-07-06,15.0,15.0
5876,22.5* Elbow,Fitting,6,2025-04-24,0.8,4.8
6659,Male Adapter3/4,Fitting,2,2025-02-05,1.25,2.5
5199,PrimerQT,Accessory,2,2025-05-28,6.0,12.0
2873,Male Adapter1,Fitting,5,2025-06-13,1.5,7.5
7856,ThreadSealTape,Accessory,1,2025-10-01,2.5,2.5
5756,Female Adapter1,Fitting,3,2025-01-13,1.5,4.5
7853,Coupler,Fitting,6,2025-08-09,0.75,4.5
2198,Female Adapter3/4,Fitting,3,2025-01-23,1.25,3.75
9489,45* Elbow,Fitting,5,2025-10-06,0.8,4.0
1180,Tee SxSxS,Fitting,-3,2025-06-08,1.25,-3.75
4155,PrimerQT,Accessory,1,2025-03-06,6.0,6.0
8380,Coupler,Fitting,7,2025-05-15,0.75,5.25
5821,Female Adapter1,Fitting,2,2025-06-28,1.5,3.0
3573,Female Adapter3/4,Fitting,3,2025-08-13,1.25,3.75
6645,ThreadSealTape,Accessory,1,2025-03-18,2.5,2.5
2807,Male Adapter1,Fitting,3,2025-08-16,1.5,4.5
6041,PrimerQT,Accessory,2,2025-07-05,6.0,12.0
6787,ThreadSealTape,Accessory,1,2025-07-02,2.5,2.5
3629,Female Adapter1/2,Fitting,-1,2025-07-17,1.0,-1.0
6944,Coupler,Fitting,3,2025-07-12,0.75,2.25
4555,ThreadSealTape,Accessory,1,2025-03-10,2.5,2.5
1862,Female Adapter1,Fitting,9,2025-10-13,1.5,13.5
3069,ThreadSealTape,Accessory,1,2025-01-18,2.5,2.5
6972,90* Elbow,Fitting,9,2025-02-02,0.85,7.65
8155,AdjustableWrench,Accessory,1,2025-11-13,15.0,15.0
4732,22.5* Elbow,Fitting,2,2025-11-20,0.8,1.6
9341,Female Adapter1,Fitting,5,2025-07-04,1.5,7.5
8236,Female Adapter1,Fitting,5,2025-07-07,1.5,7.5
2224,Tee SxSxS,Fitting,1,2025-06-27,1.25,1.25
5588,Male Adapter1/2,Fitting,1,2025-03-05,1.0,1.0
4833,45* Elbow,Fitting,5,2025-01-01,0.8,4.0
1110,Female Adapter1r,Fitting,2,2025-04-26,1.5,3.0
6316,90* Elbow,Fitting,1,2025-07-21,0.85,0.85
3659,Male Adapter3/4,Fitting,6,2025-02-01,1.25,7.5
7458,GlueQT,Accessory,1,2025-03-01,5.0,5.0
8931,Female Adapter1,Fitting,1,2025-07-26,1.5,1.5
4766,Female Adapter1/2,Fitting,2,2025-06-28,1.0,2.0
3540,Male Adapter1,Fitting,4,2025-08-13,1.5,6.0
6434,GlueQT,Accessory,1,2025-05-11,5.0,5.0
3633,45* Elbow,Fitting,9,2025-07-15,0.8,7.2
8391,AdjustableWrench,Accessory,1,2025-10-21,15.0,15.0
5251,ThreadSealTape,Accessory,1,2025-06-22,2.5,2.5
8303,Tee SxSxFPT3/4,Fitting,3,2025-05-22,1.75,5.25
3871,GlueQT,Accessory,1,2025-02-07,5.0,5.0
4667,Coupler,Fitting,2,2025-06-12,0.75,1.5
9941,22.5* Elbow,Fitting,4,2025-02-01,0.8,3.2
5232,Male Adapter1/2,Fitting,5,2025-07-02,1.0,5.0
3481,Male Adapter3/4,Fitting,6,2025-06-24,1.25,7.5
6214,Coupler,Fitting,4,2025-04-27,0.75,3.0
1651,Male Adapter1/2,Fitting,8,2025-02-13,1.0,8.0
6035,Female Adapter3/4,Fitting,1,2025-08-16,1.25,1.25
7988,Female Adapter3/4,Fitting,1,2025-08-12,1.25,1.25
2838,Coupler,Fitting,2,2025-09-16,0.75,1.5
9936,Tee SxSxS,Fitting,3,2025-10-15,1.25,3.75
8984,Tee SxSxFPT1/2,Fitting,3,2025-05-19,1.5,4.5
6986,45* Elbow,Fitting,2,2025-05-06,0.8,1.6
7494,Coupler,Fitting,1,2025-03-25,0.75,0.75
1490,Female Adapter3/4,Fitting,2,2025-07-20,1.25,2.5
4798,Female Adapter1,Fitting,5,2025-05-20,1.5,7.5
4748,AdjustableWrench,Accessory,1,2025-07-26,15.0,15.0
8013,Tee SxSxFPT3/4,Fitting,6,2025-01-27,1.75,10.5
1784,Male Adapter3/4,Fitting,10,2025-05-08,1.25,12.5
3534,Tee SxSxFPT3/4,Fitting,3,2025-07-18,1.75,5.25
1831,PrimerQT,Accessory,1,2025-05-16,6.0,6.0
1782,ThreadSealTape,Accessory,1,2025-06-26,2.5,2.5
9933,Tee SxSxFPT1/2,Fitting,-4,2025-06-07,1.5,-6.0
8679,Male Adapter1,Fitting,2,2025-06-16,1.5,3.0
7098,Tee SxSxFPT3/4,Fitting,3,2025-03-18,1.75,5.25
4405,22.5* Elbow,Fitting,2,2025-03-01,0.8,1.6
8157,Female Adapter3/4,Fitting,2,2025-05-02,1.25,2.5
2425,AdjustableWrench,Accessory,3,2025-03-13,15.0,45.0
1498,Male Adapter1,Fitting,7,2025-04-22,1.5,10.5
6087,Male Adapter1/2,Fitting,10,2025-07-13,1.0,10.0
3296,Tee SxSxS,Fitting,8,2025-03-27,1.25,10.0
6609,Female Adapter1/2,Fitting,2,2025-03-21,1.0,2.0
7545,Male Adapter1,Fitting,3,2025-09-16,1.5,4.5
9089,22.5* Elbow,Fitting,1,2025-04-03,0.8,0.8
4291,PrimerQT,Accessory,2,2025-08-17,6.0,12.0
3600,90* Elbow,Fitting,8,2025-03-06,0.85,6.8
3823,Coupler,Fitting,9,2025-07-20,0.75,6.75
9175,AdjustableWrench,Accessory,2,2025-04-27,15.0,30.0
6512,22.5* Elbow,Fitting,4,2025-05-05,0.8,3.2
8402,Male Adapter3/4r,Fitting,2,2025-04-06,1.25,2.5
1482,Male Adapter1,Fitting,6,2025-08-06,1.5,9.0
4707,Tee SxSxFPT1/2,Fitting,7,2025-09-27,1.5,10.5
7271,GlueQT,Accessory,1,2025-05-13,5.0,5.0
4338,Tee SxSxFPT1/2,Fitting,5,2025-04-03,1.5,7.5
8968,22.5* Elbow,Fitting,3,2025-06-06,0.8,2.4
9118,Male Adapter1,Fitting,1,2025-06-02,1.5,1.5
4031,Male Adapter1,Fitting,4,2025-05-10,1.5,6.0
6794,AdjustableWrench,Accessory,1,2025-02-16,15.0,15.0
9602,Tee SxSxS,Fitting,1,2025-07-06,1.25,1.25
8334,Coupler,Fitting,7,2025-06-28,0.75,5.25
4668,Male Adapter1/2,Fitting,1,2025-02-25,1.0,1.0
5270,Male Adapter1,Fitting,3,2025-03-04,1.5,4.5
4863,PrimerQT,Accessory,3,2025-10-27,6.0,18.0
5857,Coupler,Fitting,3,2025-06-01,0.75,2.25
4452,Male Adapter1,Fitting,4,2025-09-07,1.5,6.0
4120,90* Elbow,Fitting,10,2025-07-04,0.85,8.5
9755,Male Adapter1,Fitting,3,2025-02-11,1.5,4.5
9530,ThreadSealTape,Accessory,1,2025-01-07,2.5,2.5
5523,Male Adapter1/2,Fitting,5,2025-01-05,1.0,5.0
8735,Tee SxSxFPT1/2,Fitting,3,2025-01-15,1.5,4.5
4671,90* Elbow,Fitting,3,2025-01-11,0.85,2.55
7145,AdjustableWrench,Accessory,2,2025-09-22,15.0,30.0
1784,90* Elbow,Fitting,1,2025-01-18,0.85,0.85
3794,Male Adapter1/2,Fitting,3,2025-09-06,1.0,3.0
3761,Coupler,Fitting,5,2025-06-11,0.75,3.75
7033,45* Elbow,Fitting,3,2025-10-18,0.8,2.4
1131,Male Adapter3/4,Fitting,3,2025-05-13,1.25,3.75
6195,Female Adapter1,Fitting,2,2025-12-12,1.5,3.0
5787,Tee SxSxFPT1/2,Fitting,2,2025-06-22,1.5,3.0
7812,Tee SxSxFPT1/2,Fitting,3,2025-05-27,1.5,4.5
2207,22.5* Elbow,Fitting,3,2025-01-11,0.8,2.4
3395,GlueQT,Accessory,2,2025-03-13,5.0,10.0
4785,Female Adapter1,Fitting,4,2025-05-18,1.5,6.0
8757,45* Elbow,Fitting,1,2025-03-24,0.8,0.8
3111,Female Adapter1,Fitting,6,2025-06-24,1.5,9.0
7041,Female Adapter1,Fitting,2,2025-12-28,1.5,3.0
5062,Female Adapter1/2,Fitting,6,2025-04-05,1.0,6.0
4595,Female Adapter3/4,Fitting,2,2025-10-13,1.25,2.5
3900,Tee SxSxS,Fitting,-2,2025-05-11,1.25,-2.5
6550,PrimerQT,Accessory,3,2025-02-07,6.0,18.0
2847,Female Adapter3/4,Fitting,6,2025-06-28,1.25,7.5
6534,Male Adapter1,Fitting,1,2025-04-10,1.5,1.5
6347,Male Adapter1/2,Fitting,3,2025-05-02,1.0,3.0
9807,90* Elbow,Fitting,5,2025-01-09,0.85,4.25
2350,Female Adapter1,Fitting,3,2025-11-14,1.5,4.5
7740,Tee SxSxFPT3/4,Fitting,3,2025-03-05,1.75,5.25
2123,22.5* Elbow,Fitting,5,2025-09-15,0.8,4.0
5014,Tee SxSxS,Fitting,1,2025-08-25,1.25,1.25
5668,Female Adapter3/4,Fitting,3,2025-09-26,1.25,3.75
7513,22.5* Elbow,Fitting,3,2025-06-21,0.8,2.4
6108,45* Elbow,Fitting,2,2025-08-16,0.8,1.6
4195,Female Adapter1,Fitting,3,2025-06-02,1.5,4.5
1315,Female Adapter1,Fitting,9,2025-02-01,1.5,13.5
3591,Female Adapter1,Fitting,3,2025-03-27,1.5,4.5
6978,GlueQT,Accessory,1,2025-03-16,5.0,5.0
5240,Male Adapter1,Fitting,3,2025-06-04,1.5,4.5
5184,22.5* Elbow,Fitting,1,2025-08-12,0.8,0.8
6233,Female Adapter1/2,Fitting,5,2025-07-09,1.0,5.0
9182,Female Adapter3/4,Fitting,1,2025-05-15,1.25,1.25
3161,90* Elbow,Fitting,3,2025-12-28,0.85,2.55
5228,Male Adapter1/2,Fitting,4,2025-05-11,1.0,4.0
2651,Female Adapter1/2,Fitting,8,2025-01-10,1.0,8.0
8110,22.5* Elbow,Fitting,1,2025-02-27,0.8,0.8
2213,Female Adapter1/2,Fitting,6,2025-08-25,1.0,6.0
3382,Tee SxSxFPT1/2,Fitting,3,2025-10-01,1.5,4.5
9519,45* Elbow,Fitting,4,2025-06-20,0.8,3.2
4239,GlueQT,Accessory,1,2025-09-03,5.0,5.0
9162,Female Adapter1,Fitting,2,2025-10-03,1.5,3.0
3640,PrimerQT,Accessory,1,2025-05-15,6.0,6.0
6019,Female Adapter1,Fitting,10,2025-10-03,1.5,15.0
9281,Tee SxSxFPT3/4,Fitting,1,2025-03-23,1.75,1.75
9173,Tee SxSxFPT1/2,Fitting,1,2025-04-16,1.5,1.5
2662,Tee SxSxFPT3/4,Fitting,5,2025-02-19,1.75,8.75
6076,Tee SxSxFPT3/4,Fitting,3,2025-07-09,1.75,5.25
8426,ThreadSealTape,Accessory,3,2025-09-07,2.5,7.5
5689,Tee SxSxS,Fitting,5,2025-07-27,1.25,6.25
4272,45* Elbow,Fitting,7,2025-05-14,0.8,5.6
8124,Male Adapter1/2,Fitting,3,2025-10-09,1.0,3.0
1707,Tee SxSxFPT3/4,Fitting,1,2025-07-05,1.75,1.75
3933,Tee SxSxFPT3/4,Fitting,1,2025-08-04,1.75,1.75
5865,Male Adapter1/2,Fitting,2,2025-04-23,1.0,2.0
9412,Tee SxSxS,Fitting,1,2025-09-11,1.25,1.25
9924,Male Adapter1,Fitting,6,2025-07-12,1.5,9.0
2135,Female Adapter3/4,Fitting,5,2025-12-01,1.25,6.25
2975,Tee SxSxS,Fitting,3,2025-05-03,1.25,3.75
5179,Female Adapter1,Fitting,4,2025-06-14,1.5,6.0
3934,Male Adapter1/2,Fitting,8,2025-01-08,1.0,8.0
5009,Coupler,Fitting,7,2025-07-21,0.75,5.25
5647,45* Elbow,Fitting,5,2025-09-22,0.8,4.0
4498,Female Adapter1/2,Fitting,2,2025-05-28,1.0,2.0
7695,Female Adapter1/2,Fitting,2,2025-01-22,1.0,2.0
5779,PrimerQT,Accessory,2,2025-02-24,6.0,12.0
2101,90* Elbow,Fitting,-6,2025-06-12,0.85,-5.1
7373,22.5* Elbow,Fitting,1,2025-07-04,0.8,0.8
7198,Tee SxSxFPT3/4,Fitting,-9,2025-06-27,1.75,-15.75
2146,PrimerQT,Accessory,1,2025-05-01,6.0,6.0
7539,Coupler,Fitting,1,2025-02-05,0.75,0.75
4424,Coupler,Fitting,9,2025-03-07,0.75,6.75
5342,Female Adapter1,Fitting,3,2025-08-05,1.5,4.5
4159,45* Elbow,Fitting,3,2025-07-17,0.8,2.4
7705,Female Adapter1/2,Fitting,6,2025-06-07,1.0,6.0
7292,90* Elbow,Fitting,6,2025-02-28,0.85,5.1
7035,Male Adapter1,Fitting,2,2025-04-02,1.5,3.0
3945,90* Elbow,Fitting,4,2025-06-14,0.85,3.4
9361,PrimerQT,Accessory,1,2025-08-09,6.0,6.0
8758,Tee SxSxFPT3/4,Fitting,1,2025-09-15,1.75,1.75
7872,Tee SxSxFPT1/2,Fitting,3,2025-07-05,1.5,4.5
2352,Coupler,Fitting,4,2025-06-27,0.75,3.0
4682,Tee SxSxS,Fitting,3,2025-05-20,1.25,3.75
2797,Male Adapter1/2,Fitting,3,2025-09-23,1.0,3.0
8823,Couplerr,Fitting,6,2025-04-19,0.75,4.5
1378,Male Adapter1/2,Fitting,3,2025-03-20,1.0,3.0
1924,Female Adapter1/2,Fitting,1,2025-09-24,1.0,1.0
6159,Tee SxSxS,Fitting,2,2025-08-03,1.25,2.5
9309,22.5* Elbow,Fitting,4,2025-06-19,0.8,3.2
1055,PrimerQT,Accessory,2,2025-08-01,6.0,12.0
9671,PrimerQT,Accessory,-2,2025-10-10,6.0,-12.0
3384,Female Adapter1,Fitting,2,2025-01-09,1.5,3.0
5380,Female Adapter3/4,Fitting,5,2025-10-11,1.25,6.25
6831,Female Adapter3/4,Fitting,3,2025-04-03,1.25,3.75
5846,Female Adapter1,Fitting,2,2025-02-25,1.5,3.0
7028,AdjustableWrench,Accessory,3,2025-06-08,15.0,45.0
1252,Tee SxSxS,Fitting,7,2025-05-24,1.25,8.75
8036,AdjustableWrench,Accessory,2,2025-01-06,15.0,30.0
8582,22.5* Elbow,Fitting,2,2025-04-18,0.8,1.6
5380,Male Adapter3/4,Fitting,9,2025-06-09,1.25,11.25
2360,22.5* Elbow,Fitting,10,2025-06-11,0.8,8.0
7461,ThreadSealTape,Accessory,2,2025-08-24,2.5,5.0
1425,Female Adapter1,Fitting,4,2025-05-21,1.5,6.0
6303,GlueQT,Accessory,1,2025-08-27,5.0,5.0
9067,90* Elbow,Fitting,1,2025-04-24,0.85,0.85
4385,Female Adapter1/2,Fitting,1,2025-03-02,1.0,1.0
2032,Female Adapter1/2,Fitting,1,2025-04-26,1.0,1.0
2282,AdjustableWrench,Accessory,1,2025-09-22,15.0,15.0
6051,PrimerQT,Accessory,1,2025-12-10,6.0,6.0
2845,Female Adapter1,Fitting,8,2025-06-22,1.5,12.0
2754,Male Adapter1/2,Fitting,1,2025-04-19,1.0,1.0
2485,22.5* Elbow,Fitting,9,2025-05-09,0.8,7.2
6843,Female Adapter1/2,Fitting,2,2025-02-19,1.0,2.0
4098,Female Adapter1/2,Fitting,2,2025-06-24,1.0,2.0
7365,Male Adapter1/2,Fitting,1,2025-01-02,1.0,1.0
6272,Male Adapter1,Fitting,3,2025-06-16,1.5,4.5
5383,Tee SxSxFPT1/2,Fitting,6,2025-07-12,1.5,9.0
1491,Male Adapter1/2,Fitting,6,2025-02-19,1.0,6.0
5036,Female Adapter3/4,Fitting,1,2025-09-03,1.25,1.25
7391,AdjustableWrench,Accessory,1,2025-05-27,15.0,15.0
4633,Male Adapter1,Fitting,3,2025-06-08,1.5,4.5
4082,Female Adapter3/4,Fitting,10,2025-04-04,1.25,12.5
1090,Male Adapter3/4,Fitting,3,2025-08-15,1.25,3.75
6208,Male Adapter1/2,Fitting,3,2025-09-01,1.0,3.0
9721,45* Elbowr,Fitting,2,2025-04-12,0.8,1.6
9260,AdjustableWrench,Accessory,1,2025-06-02,15.0,15.0
2891,Female Adapter1/2,Fitting,3,2025-08-02,1.0,3.0
8075,22.5* Elbow,Fitting,3,2025-05-21,0.8,2.4
7695,AdjustableWrench,Accessory,2,2025-07-10,15.0,30.0
6447,Tee SxSxFPT3/4,Fitting,1,2025-05-02,1.75,1.75
1561,GlueQT,Accessory,2,2025-12-13,5.0,10.0
7899,ThreadSealTape,Accessory,3,2025-05-13,2.5,7.5
7007,GlueQT,Accessory,2,2025-05-27,5.0,10.0
5052,ThreadSealTape,Accessory,-3,2025-06-25,2.5,-7.5
8154,90* Elbow,Fitting,9,2025-03-20,0.85,7.65
4162,Female Adapter3/4,Fitting,6,2025-05-21,1.25,7.5
9430,Male Adapter3/4,Fitting,4,2025-08-13,1.25,5.0
3799,45* Elbow,Fitting,6,2025-10-18,0.8,4.8
4112,Tee SxSxFPT3/4,Fitting,6,2025-08-11,1.75,10.5
1344,Male Adapter1/2,Fitting,2,2025-08-15,1.0,2.0
2058,Female Adapter1,Fitting,3,2025-03-01,1.5,4.5
4661,AdjustableWrench,Accessory,1,2025-04-04,15.0,15.0
7242,Tee SxSxS,Fitting,8,2025-05-02,1.25,10.0
7962,Female Adapter1/2,Fitting,5,2025-06-06,1.0,5.0
9924,Coupler,Fitting,2,2025-08-10,0.75,1.5
8398,45* Elbow,Fitting,-2,2025-08-16,0.8,-1.6
1818,Tee SxSxFPT3/4,Fitting,8,2025-07-02,1.75,14.0
1457,Male Adapter3/4,Fitting,8,2025-06-01,1.25,10.0
3246,ThreadSealTape,Accessory,1,2025-01-06,2.5,2.5
3885,Female Adapter3/4,Fitting,5,2025-03-21,1.25,6.25
3281,45* Elbow,Fitting,9,2025-05-28,0.8,7.2
4084,Male Adapter1/2,Fitting,2,2025-04-03,1.0,2.0
9302,Tee SxSxFPT1/2,Fitting,3,2025-09-17,1.5,4.5
8676,90* Elbow,Fitting,6,2025-04-05,0.85,5.1
8774,90* Elbow,Fitting,4,2025-05-24,0.85,3.4
3508,22.5* Elbowr,Fitting,1,2025-04-14,0.8,0.8
8505,90* Elbow,Fitting,2,2025-10-11,0.85,1.7
3247,Female Adapter3/4,Fitting,3,2025-02-05,1.25,3.75
9573,GlueQT,Accessory,1,2025-10-16,5.0,5.0
5344,Tee SxSxS,Fitting,10,2025-07-13,1.25,12.5
7956,Male Adapter3/4,Fitting,1,2025-06-19,1.25,1.25
6503,Male Adapter3/4,Fitting,2,2025-03-27,1.25,2.5
3897,PrimerQT,Accessory,2,2025-01-28,6.0,12.0
1001,Male Adapter1/2,Fitting,1,2025-04-12,1.0,1.0
4883,GlueQT,Accessory,2,2025-05-18,5.0,10.0
4561,PrimerQT,Accessory,1,2025-06-27,6.0,6.0
4826,AdjustableWrench,Accessory,2,2025-04-12,15.0,30.0
2032,Tee SxSxFPT3/4,Fitting,7,2025-04-13,1.75,12.25
6510,Male Adapter3/4,Fitting,1,2025-03-26,1.25,1.25
4331,Female Adapter1/2,Fitting,5,2025-01-09,1.0,5.0
7045,45* Elbow,Fitting,6,2025-06-21,0.8,4.8
3518,Tee SxSxS,Fitting,1,2025-07-21,1.25,1.25
1285,Male Adapter1/2,Fitting,4,2025-07-15,1.0,4.0
7671,Tee SxSxFPT3/4,Fitting,2,2025-09-20,1.75,3.5
6464,Male Adapter1/2,Fitting,4,2025-09-09,1.0,4.0
3846,Coupler,Fitting,4,2025-10-24,0.75,3.0
6906,Tee SxSxS,Fitting,4,2025-09-09,1.25,5.0
2547,PrimerQT,Accessory,1,2025-06-07,6.0,6.0
9919,Female Adapter1,Fitting,5,2025-04-27,1.5,7.5
1811,22.5* Elbow,Fitting,1,2025-08-02,0.8,0.8
9665,AdjustableWrench,Accessory,3,2025-05-11,15.0,45.0
8070,Tee SxSxS,Fitting,3,2025-10-13,1.25,3.75
5578,GlueQT,Accessory,1,2025-01-01,5.0,5.0
1235,Female Adapter1/2,Fitting,4,2025-11-13,1.0,4.0
8894,Male Adapter1/2,Fitting,2,2025-10-13,1.0,2.0
1012,Male Adapter1/2,Fitting,3,2025-06-06,1.0,3.0
3342,90* Elbow,Fitting,4,2025-05-18,0.85,3.4
1502,Male Adapter1,Fitting,2,2025-04-06,1.5,3.0
5856,Male Adapter3/4,Fitting,5,2025-08-05,1.25,6.25
1527,AdjustableWrench,Accessory,2,2025-08-10,15.0,30.0
3729,GlueQT,Accessory,2,2025-04-06,5.0,10.0
5731,Male Adapter3/4,Fitting,9,2025-04-19,1.25,11.25
9342,Male Adapter3/4,Fitting,1,2025-04-23,1.25,1.25
5947,22.5* Elbow,Fitting,2,2025-03-05,0.8,1.6
4593,Tee SxSxFPT1/2,Fitting,9,2025-11-22,1.5,13.5
6154,ThreadSealTape,Accessory,2,2025-02-27,2.5,5.0
7146,Female Adapter1/2,Fitting,4,2025-06-22,1.0,4.0
8068,Female Adapter3/4,Fitting,10,2025-01-25,1.25,12.5
4750,90* Elbow,Fitting,1,2025-05-21,0.85,0.85
9261,Female Adapter1/2,Fitting,7,2025-08-16,1.0,7.0
9522,Male Adapter1/2,Fitting,3,2025-04-21,1.0,3.0
4899,Coupler,Fitting,3,2025-12-11,0.75,2.25
5022,22.5* Elbow,Fitting,2,2025-06-11,0.8,1.6
5957,Tee SxSxFPT1/2,Fitting,3,2025-09-23,1.5,4.5
4722,45* Elbowr,Fitting,7,2025-04-18,0.8,5.6
4999,Male Adapter3/4,Fitting,1,2025-11-22,1.25,1.25
7004,Male Adapter1,Fitting,3,2025-07-23,1.5,4.5
8571,Tee SxSxS,Fitting,4,2025-03-27,1.25,5.0
3822,45* Elbow,Fitting,1,2025-10-21,0.8,0.8
